season,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,casual,registered,cnt
1,1,15,0,0,0,1,0.22,0.27,33,173,206
1,1,16,0,0,0,1,0.22,0.29,31,174,205
1,1,17,0,0,0,1,0.22,0.25,15,131,146
1,1,18,0,0,0,1,0.18,0.29,7,113,120
1,1,19,0,0,0,1,0.16,0.37,9,101,110
1,1,20,0,0,0,1,0.16,0.37,10,85,95
1,1,21,0,0,0,1,0.16,0.4,1,71,72
1,1,22,0,0,0,1,0.18,0.37,2,58,60
1,1,23,0,0,0,1,0.16,0.43,3,26,29
1,1,0,1,1,0,1,0.14,0.46,2,23,25
1,1,1,1,1,0,1,0.14,0.43,2,18,20
1,1,2,1,1,0,1,0.14,0.46,3,14,17
1,1,3,1,1,0,1,0.12,0.5,0,3,3
1,1,4,1,1,0,1,0.12,0.58,2,6,8
1,1,5,1,1,0,1,0.12,0.54,1,5,6
1,1,6,1,1,0,1,0.1,0.54,0,13,13
1,1,7,1,1,0,1,0.1,0.54,5,28,33
1,1,8,1,1,0,1,0.1,0.58,3,75,78
1,1,9,1,1,0,1,0.1,0.58,7,89,96
1,1,10,1,1,0,2,0.14,0.59,19,107,126
1,1,11,1,1,0,1,0.16,0.59,21,158,179
1,1,12,1,1,0,1,0.2,0.55,20,165,185
1,1,13,1,1,0,2,0.24,0.41,26,202,228
1,1,14,1,1,0,1,0.24,0.44,23,158,181
1,1,15,1,1,0,1,0.26,0.44,17,175,192
1,1,16,1,1,0,1,0.26,0.44,22,158,180
1,1,17,1,1,0,1,0.26,0.48,19,174,193
1,1,18,1,1,0,1,0.26,0.52,6,175,181
1,1,19,1,1,0,1,0.26,0.56,10,134,144
1,1,20,1,1,0,1,0.26,0.6,2,88,90
1,1,21,1,1,0,1,0.28,0.52,3,46,49
1,1,22,1,1,0,2,0.3,0.49,4,39,43
1,1,23,1,1,0,3,0.26,0.7,0,28,28
1,1,0,0,2,1,2,0.26,0.7,0,12,12
1,1,1,0,2,1,2,0.28,0.65,0,2,2
1,1,2,0,2,1,3,0.28,0.75,0,12,12
1,1,4,0,2,1,3,0.32,0.66,0,2,2
1,1,5,0,2,1,3,0.32,0.66,0,13,13
1,1,6,0,2,1,3,0.3,0.75,0,57,57
1,1,7,0,2,1,3,0.3,0.81,5,121,126
1,1,8,0,2,1,3,0.3,0.81,3,90,93
1,1,9,0,2,1,3,0.32,0.81,7,61,68
1,1,10,0,2,1,3,0.3,0.87,1,61,62
1,1,11,0,2,1,2,0.34,0.87,2,73,75
1,1,12,0,2,1,2,0.32,0.87,3,83,86
1,1,13,0,2,1,2,0.38,0.76,8,95,103
1,1,14,0,2,1,1,0.44,0.62,12,120,132
1,1,15,0,2,1,1,0.44,0.62,6,123,129
1,1,16,0,2,1,1,0.46,0.63,14,205,219
1,1,17,0,2,1,1,0.46,0.63,20,442,462
1,1,18,0,2,1,1,0.46,0.63,12,451,463
1,1,19,0,2,1,1,0.46,0.63,11,297,308
1,1,20,0,2,1,1,0.46,0.63,11,169,180
1,1,21,0,2,1,1,0.46,0.67,6,174,180
1,1,22,0,2,1,1,0.46,0.72,5,85,90
1,1,23,0,2,1,1,0.46,0.72,1,60,61
1,1,0,0,3,1,2,0.46,0.77,3,14,17
1,1,1,0,3,1,2,0.46,0.77,0,10,10
1,1,2,0,3,1,2,0.44,0.51,1,1,2
1,1,3,0,3,1,2,0.44,0.51,1,3,4
1,1,4,0,3,1,1,0.34,0.46,0,1,1
1,1,5,0,3,1,1,0.34,0.46,0,29,29
1,1,6,0,3,1,1,0.34,0.36,0,88,88
1,1,7,0,3,1,1,0.32,0.42,1,262,263
1,1,8,0,3,1,1,0.3,0.52,15,474,489
1,1,9,0,3,1,1,0.28,0.52,6,196,202
1,1,10,0,3,1,1,0.3,0.42,5,88,93
1,1,11,0,3,1,1,0.3,0.42,4,110,114
1,1,12,0,3,1,1,0.3,0.39,6,155,161
1,1,13,0,3,1,1,0.3,0.42,6,124,130
1,1,14,0,3,1,1,0.3,0.33,7,98,105
1,1,15,0,3,1,1,0.3,0.33,8,122,130
1,1,16,0,3,1,1,0.28,0.3,13,163,176
1,1,17,0,3,1,1,0.26,0.33,8,338,346
1,1,18,0,3,1,1,0.24,0.32,8,347,355
1,1,19,0,3,1,1,0.22,0.37,5,251,256
1,1,20,0,3,1,1,0.22,0.37,1,164,165
1,1,21,0,3,1,1,0.2,0.4,5,119,124
1,1,22,0,3,1,1,0.18,0.47,4,74,78
1,1,23,0,3,1,1,0.16,0.47,2,36,38
1,1,0,0,4,1,1,0.14,0.5,0,16,16
1,1,1,0,4,1,1,0.14,0.5,0,5,5
1,1,2,0,4,1,1,0.14,0.5,0,3,3
1,1,3,0,4,1,1,0.12,0.54,0,4,4
1,1,4,0,4,1,1,0.12,0.54,0,1,1
1,1,5,0,4,1,1,0.12,0.55,0,19,19
1,1,6,0,4,1,1,0.12,0.54,0,86,86
1,1,7,0,4,1,1,0.12,0.54,2,204,206
1,1,8,0,4,1,1,0.12,0.54,9,414,423
1,1,9,0,4,1,1,0.12,0.54,6,204,210
1,1,10,0,4,1,1,0.14,0.59,10,98,108
1,1,11,0,4,1,1,0.16,0.55,6,93,99
1,1,12,0,4,1,1,0.2,0.51,5,106,111
1,1,13,0,4,1,1,0.22,0.47,6,118,124
1,1,14,0,4,1,1,0.24,0.44,15,104,119
1,1,15,0,4,1,1,0.26,0.44,9,118,127
1,1,16,0,4,1,1,0.26,0.41,8,185,193
1,1,17,0,4,1,2,0.26,0.44,21,364,385
1,1,18,0,4,1,2,0.26,0.44,16,345,361
1,1,19,0,4,1,2,0.26,0.48,5,229,234
1,1,20,0,4,1,1,0.26,0.52,7,184,191
1,1,21,0,4,1,1,0.26,0.44,4,117,121
1,1,22,0,4,1,2,0.26,0.44,0,90,90
1,1,23,0,4,1,1,0.26,0.48,1,55,56
1,1,0,0,5,1,2,0.26,0.48,3,24,27
1,1,1,0,5,1,1,0.26,0.48,0,15,15
1,1,2,0,5,1,1,0.26,0.48,0,11,11
1,1,3,0,5,1,1,0.24,0.52,0,4,4
1,1,4,0,5,1,1,0.22,0.6,0,3,3
1,1,5,0,5,1,1,0.22,0.6,0,19,19
1,1,6,0,5,1,1,0.24,0.6,0,68,68
1,1,7,0,5,1,1,0.22,0.69,2,183,185
1,1,8,0,5,1,1,0.22,0.64,4,421,425
1,1,9,0,5,1,1,0.22,0.47,21,242,263
1,1,10,0,5,1,2,0.22,0.44,1,96,97
1,1,11,0,5,1,2,0.2,0.32,6,117,123
1,1,12,0,5,1,2,0.2,0.34,5,119,124
1,1,13,0,5,1,1,0.22,0.32,12,144,156
1,1,14,0,5,1,2,0.22,0.35,8,107,115
1,1,15,0,5,1,2,0.22,0.35,12,144,156
1,1,16,0,5,1,2,0.2,0.37,11,163,174
1,1,17,0,5,1,2,0.22,0.32,9,340,349
1,1,18,0,5,1,2,0.2,0.34,5,296,301
1,1,19,0,5,1,2,0.2,0.37,6,186,192
1,1,20,0,5,1,2,0.2,0.34,1,141,142
1,1,21,0,5,1,2,0.2,0.37,5,99,104
1,1,22,0,5,1,2,0.2,0.37,1,71,72
1,1,23,0,5,1,3,0.16,0.64,3,35,38
1,1,0,0,6,0,3,0.16,0.64,0,24,24
1,1,1,0,6,0,4,0.14,0.86,1,22,23
1,1,2,0,6,0,3,0.14,0.86,1,25,26
1,1,3,0,6,0,3,0.14,0.93,0,13,13
1,1,4,0,6,0,3,0.16,0.86,0,1,1
1,1,5,0,6,0,3,0.16,0.86,0,2,2
1,1,6,0,6,0,3,0.16,0.93,0,1,1
1,1,7,0,6,0,3,0.16,0.93,3,10,13
1,1,8,0,6,0,2,0.16,0.93,3,22,25
1,1,9,0,6,0,2,0.16,0.93,2,40,42
1,1,10,0,6,0,3,0.16,0.93,0,45,45
1,1,11,0,6,0,2,0.18,0.86,1,62,63
1,1,12,0,6,0,2,0.2,0.8,5,62,67
1,1,13,0,6,0,2,0.2,0.8,10,66,76
1,1,14,0,6,0,3,0.2,0.8,6,89,95
1,1,15,0,6,0,3,0.2,0.8,6,113,119
1,1,16,0,6,0,2,0.2,0.8,5,113,118
1,1,17,0,6,0,2,0.2,0.8,7,99,106
1,1,18,0,6,0,2,0.2,0.75,3,107,110
1,1,19,0,6,0,2,0.18,0.8,0,85,85
1,1,20,0,6,0,2,0.18,0.8,5,62,67
1,1,21,0,6,0,1,0.18,0.74,5,64,69
1,1,22,0,6,0,2,0.18,0.74,3,56,59
1,1,23,0,6,0,2,0.16,0.8,1,51,52
1,1,0,0,0,0,1,0.16,0.8,1,51,52
1,1,1,0,0,0,2,0.18,0.74,1,49,50
1,1,2,0,0,0,2,0.18,0.74,1,46,47
1,1,3,0,0,0,2,0.18,0.69,1,20,21
1,1,4,0,0,0,3,0.16,0.8,1,1,2
1,1,5,0,0,0,3,0.16,0.74,1,2,3
1,1,6,0,0,0,2,0.16,0.74,0,4,4
1,1,7,0,0,0,2,0.16,0.74,2,11,13
1,1,8,0,0,0,2,0.16,0.74,3,29,32
1,1,9,0,0,0,2,0.16,0.74,9,54,63
1,1,10,0,0,0,2,0.16,0.74,9,120,129
1,1,11,0,0,0,3,0.16,0.8,18,115,133
1,1,12,0,0,0,2,0.16,0.8,24,161,185
1,1,13,0,0,0,2,0.16,0.8,24,175,199
1,1,14,0,0,0,2,0.16,0.8,19,163,182
1,1,15,0,0,0,2,0.16,0.8,27,149,176
1,1,16,0,0,0,2,0.16,0.8,12,143,155
1,1,17,0,0,0,2,0.16,0.8,8,100,108
1,1,18,0,0,0,3,0.16,0.86,11,110,121
1,1,19,0,0,0,3,0.16,0.86,9,80,89
1,1,20,0,0,0,3,0.16,0.86,5,69,74
1,1,21,0,0,0,3,0.16,0.86,8,36,44
1,1,22,0,0,0,2,0.16,0.93,0,58,58
1,1,23,0,0,0,2,0.16,0.93,2,35,37
1,1,0,0,1,1,2,0.18,0.86,2,17,19
1,1,1,0,1,1,2,0.18,0.86,0,4,4
1,1,2,0,1,1,2,0.18,0.86,0,2,2
1,1,3,0,1,1,2,0.18,0.86,0,1,1
1,1,4,0,1,1,2,0.2,0.8,0,1,1
1,1,5,0,1,1,2,0.2,0.86,0,19,19
1,1,6,0,1,1,2,0.2,0.86,6,36,42
1,1,7,0,1,1,3,0.2,0.86,8,114,122
1,1,8,0,1,1,3,0.2,0.86,5,267,272
1,1,9,0,1,1,2,0.2,0.86,13,198,211
1,1,10,0,1,1,2,0.2,0.93,10,139,149
1,1,11,0,1,1,2,0.2,0.93,5,57,62
1,1,12,0,1,1,2,0.22,0.93,10,52,62
1,1,13,0,1,1,3,0.22,0.93,5,32,37
1,1,14,0,1,1,3,0.22,0.93,13,48,61
1,1,15,0,1,1,2,0.22,1.0,10,64,74
1,1,16,0,1,1,2,0.24,0.93,14,108,122
1,1,17,0,1,1,2,0.24,0.96,6,270,276
1,1,18,0,1,1,2,0.24,0.93,7,275,282
1,1,19,0,1,1,2,0.26,0.93,9,211,220
1,1,20,0,1,1,2,0.26,1.0,8,161,169
1,1,21,0,1,1,2,0.26,1.0,8,112,120
1,1,22,0,1,1,2,0.26,1.0,4,64,68
1,1,23,0,1,1,2,0.28,0.93,2,35,37
1,1,0,0,2,1,2,0.3,1.0,6,19,25
1,1,1,0,2,1,2,0.32,0.93,2,7,9
1,1,2,0,2,1,2,0.32,0.93,2,6,8
1,1,3,0,2,1,2,0.32,0.93,0,3,3
1,1,4,0,2,1,2,0.3,1.0,0,2,2
1,1,5,0,2,1,2,0.3,1.0,0,26,26
1,1,6,0,2,1,2,0.32,0.93,1,88,89
1,1,7,0,2,1,2,0.32,0.93,11,221,232
1,1,8,0,2,1,2,0.32,0.93,11,479,490
1,1,9,0,2,1,2,0.32,0.87,11,244,255
1,1,10,0,2,1,1,0.32,0.93,23,93,116
1,1,11,0,2,1,1,0.34,0.87,30,123,153
1,1,12,0,2,1,1,0.34,0.87,25,150,175
1,1,13,0,2,1,1,0.34,0.87,33,170,203
1,1,14,0,2,1,1,0.36,0.81,35,138,173
1,1,15,0,2,1,2,0.4,0.71,52,156,208
1,1,16,0,2,1,1,0.4,0.71,35,243,278
1,1,17,0,2,1,1,0.42,0.67,41,474,515
1,1,18,0,2,1,1,0.4,0.62,32,391,423
1,1,19,0,2,1,1,0.44,0.51,20,311,331
1,1,20,0,2,1,1,0.32,0.76,18,211,229
1,1,21,0,2,1,1,0.36,0.71,18,154,172
1,1,22,0,2,1,1,0.32,0.81,14,111,125
1,1,23,0,2,1,1,0.32,0.76,19,80,99
1,1,0,0,3,1,1,0.26,0.93,6,25,31
1,1,1,0,3,1,1,0.3,0.7,4,9,13
1,1,2,0,3,1,1,0.28,0.7,3,3,6
1,1,3,0,3,1,1,0.26,0.75,0,1,1
1,1,4,0,3,1,1,0.26,0.7,0,4,4
1,1,5,0,3,1,1,0.26,0.7,0,33,33
1,1,6,0,3,1,1,0.24,0.73,1,87,88
1,1,7,0,3,1,1,0.24,0.75,14,243,257
1,1,8,0,3,1,1,0.24,0.7,18,495,513
1,1,9,0,3,1,1,0.24,0.7,18,218,236
1,1,10,0,3,1,2,0.26,0.7,30,111,141
1,1,11,0,3,1,2,0.3,0.61,52,105,157
1,1,12,0,3,1,1,0.32,0.53,46,147,193
1,1,13,0,3,1,1,0.34,0.49,63,149,212
1,1,14,0,3,1,1,0.34,0.49,53,107,160
1,1,15,0,3,1,1,0.36,0.46,30,125,155
1,1,16,0,3,1,1,0.34,0.53,29,217,246
1,1,17,0,3,1,1,0.36,0.53,27,443,470
1,1,18,0,3,1,1,0.32,0.66,24,415,439
1,1,19,0,3,1,2,0.34,0.53,5,311,316
1,1,20,0,3,1,1,0.32,0.61,10,225,235
1,1,21,0,3,1,1,0.3,0.65,19,166,185
1,1,22,0,3,1,1,0.3,0.65,12,101,113
1,1,23,0,3,1,2,0.28,0.65,3,63,66
1,1,0,0,4,1,2,0.28,0.75,3,22,25
1,1,1,0,4,1,2,0.28,0.75,5,16,21
1,1,2,0,4,1,2,0.28,0.75,1,6,7
1,1,3,0,4,1,2,0.28,0.75,1,5,6
1,1,4,0,4,1,1,0.28,0.75,0,3,3
1,1,5,0,4,1,2,0.3,0.75,0,28,28
1,1,6,0,4,1,2,0.28,0.81,0,88,88
1,1,7,0,4,1,2,0.28,0.81,11,228,239
1,1,8,0,4,1,2,0.28,0.81,16,514,530
1,1,9,0,4,1,2,0.3,0.81,18,256,274
1,1,10,0,4,1,2,0.3,0.81,16,92,108
1,1,11,0,4,1,2,0.3,0.87,11,100,111
1,1,12,0,4,1,2,0.34,0.81,29,136,165
1,1,13,0,4,1,2,0.38,0.71,17,156,173
1,1,14,0,4,1,2,0.4,0.71,16,112,128
1,1,15,0,4,1,2,0.42,0.71,22,142,164
1,1,16,0,4,1,2,0.4,0.71,15,209,224
1,1,17,0,4,1,2,0.42,0.71,16,397,413
1,1,18,0,4,1,2,0.42,0.71,12,394,406
1,1,19,0,4,1,2,0.4,0.76,11,302,313
1,1,20,0,4,1,2,0.4,0.82,8,216,224
1,1,21,0,4,1,2,0.4,0.76,8,184,192
1,1,22,0,4,1,1,0.38,0.82,3,139,142
1,1,23,0,4,1,2,0.4,0.82,5,86,91
1,1,0,0,5,1,2,0.4,0.82,6,32,38
1,1,1,0,5,1,2,0.4,0.87,6,23,29
1,1,2,0,5,1,1,0.42,0.94,2,11,13
1,1,3,0,5,1,2,0.42,0.94,3,5,8
1,1,4,0,5,1,2,0.4,1.0,1,3,4
1,1,5,0,5,1,2,0.42,0.94,0,24,24
1,1,6,0,5,1,2,0.42,1.0,0,72,72
1,1,7,0,5,1,2,0.42,1.0,6,128,134
1,1,8,0,5,1,3,0.5,0.88,14,206,220
1,1,9,0,5,1,3,0.5,0.88,6,101,107
1,1,10,0,5,1,3,0.48,1.0,9,117,126
1,1,11,0,5,1,2,0.48,0.94,10,95,105
1,1,12,0,5,1,2,0.5,0.88,25,155,180
1,1,13,0,5,1,1,0.5,0.59,26,175,201
1,1,14,0,5,1,1,0.5,0.55,23,153,176
1,1,15,0,5,1,1,0.48,0.51,27,170,197
1,1,16,0,5,1,1,0.44,0.51,26,241,267
1,1,17,0,5,1,1,0.42,0.5,16,406,422
1,1,18,0,5,1,1,0.4,0.5,20,363,383
1,1,19,0,5,1,1,0.36,0.5,10,241,251
1,1,20,0,5,1,1,0.34,0.53,6,153,159
1,1,21,0,5,1,1,0.34,0.53,8,127,135
1,1,22,0,5,1,1,0.34,0.49,11,108,119
1,1,23,0,5,1,1,0.32,0.49,8,78,86
1,1,0,0,6,0,1,0.3,0.52,1,68,69
1,1,1,0,6,0,1,0.3,0.52,1,57,58
1,1,2,0,6,0,1,0.26,0.6,3,38,41
1,1,3,0,6,0,1,0.26,0.6,1,16,17
1,1,4,0,6,0,1,0.26,0.6,0,8,8
1,1,5,0,6,0,1,0.24,0.75,0,10,10
1,1,6,0,6,0,1,0.24,0.7,3,12,15
1,1,7,0,6,0,1,0.22,0.75,3,28,31
1,1,8,0,6,0,1,0.2,0.8,9,82,91
1,1,9,0,6,0,1,0.22,0.8,13,145,158
1,1,10,0,6,0,1,0.26,0.7,27,164,191
1,1,11,0,6,0,1,0.3,0.56,55,241,296
1,1,12,0,6,0,1,0.3,0.61,70,244,314
1,1,13,0,6,0,1,0.34,0.57,80,293,373
1,1,14,0,6,0,1,0.38,0.5,123,239,362
1,1,15,0,6,0,1,0.4,0.47,90,320,410
1,1,16,0,6,0,1,0.42,0.44,131,276,407
1,1,17,0,6,0,1,0.42,0.44,57,233,290
1,1,18,0,6,0,1,0.42,0.41,40,201,241
1,1,19,0,6,0,2,0.42,0.41,33,173,206
1,1,20,0,6,0,1,0.4,0.35,5,115,120
1,1,21,0,6,0,1,0.36,0.29,18,109,127
1,1,22,0,6,0,1,0.34,0.34,6,97,103
1,1,23,0,6,0,1,0.32,0.31,6,79,85
1,1,0,0,0,0,1,0.3,0.33,15,81,96
1,1,1,0,0,0,1,0.3,0.28,5,68,73
1,1,2,0,0,0,1,0.28,0.26,3,48,51
1,1,3,0,0,0,1,0.26,0.28,4,17,21
1,1,4,0,0,0,1,0.24,0.3,0,5,5
1,1,5,0,0,0,1,0.2,0.51,1,6,7
1,1,6,0,0,0,1,0.2,0.4,1,4,5
1,1,7,0,0,0,1,0.2,0.37,0,12,12
1,1,8,0,0,0,1,0.18,0.4,9,61,70
1,1,9,0,0,0,1,0.18,0.43,13,98,111
1,1,10,0,0,0,1,0.24,0.35,38,153,191
1,1,11,0,0,0,1,0.28,0.28,57,198,255
1,1,12,0,0,0,1,0.32,0.26,73,215,288
1,1,13,0,0,0,1,0.32,0.26,78,238,316
1,1,14,0,0,0,1,0.32,0.26,51,229,280
1,1,15,0,0,0,1,0.36,0.25,68,242,310
1,1,16,0,0,0,1,0.36,0.21,54,268,322
1,1,17,0,0,0,1,0.36,0.21,33,201,234
1,1,18,0,0,0,1,0.34,0.23,17,151,168
1,1,19,0,0,0,1,0.32,0.29,14,145,159
1,1,20,0,0,0,1,0.3,0.39,13,98,111
1,1,21,0,0,0,1,0.3,0.33,0,69,69
1,1,22,0,0,0,1,0.32,0.26,7,57,64
1,1,23,0,0,0,1,0.3,0.33,4,21,25
1,1,0,0,1,1,2,0.32,0.26,0,10,10
1,1,1,0,1,1,1,0.26,0.6,0,9,9
1,1,2,0,1,1,1,0.24,0.48,1,6,7
1,1,3,0,1,1,1,0.24,0.48,0,4,4
1,1,4,0,1,1,1,0.2,0.51,0,5,5
1,1,5,0,1,1,1,0.2,0.51,0,26,26
1,1,6,0,1,1,1,0.22,0.44,0,80,80
1,1,7,0,1,1,1,0.22,0.44,4,221,225
1,1,8,0,1,1,1,0.2,0.47,12,481,493
1,1,9,0,1,1,1,0.2,0.47,5,193,198
1,1,10,0,1,1,1,0.22,0.41,3,82,85
1,1,11,0,1,1,1,0.26,0.38,6,93,99
1,1,12,0,1,1,1,0.26,0.35,5,129,134
1,1,13,0,1,1,1,0.3,0.31,15,117,132
1,1,14,0,1,1,1,0.32,0.24,15,100,115
1,1,15,0,1,1,1,0.32,0.24,7,131,138
1,1,16,0,1,1,1,0.34,0.25,11,210,221
1,1,17,0,1,1,1,0.36,0.21,16,422,438
1,1,18,0,1,1,1,0.34,0.23,11,399,410
1,1,19,0,1,1,1,0.3,0.45,8,298,306
1,1,20,0,1,1,1,0.3,0.39,2,179,181
1,1,21,0,1,1,1,0.3,0.42,3,159,162
1,1,22,0,1,1,1,0.28,0.48,2,92,94
1,1,23,0,1,1,1,0.26,0.6,0,52,52
1,1,0,0,2,1,1,0.28,0.52,0,15,15
1,1,1,0,2,1,1,0.3,0.42,1,7,8
1,1,2,0,2,1,1,0.3,0.42,0,2,2
1,1,3,0,2,1,1,0.3,0.45,0,2,2
1,1,4,0,2,1,1,0.3,0.49,0,1,1
1,1,5,0,2,1,1,0.3,0.49,0,22,22
1,1,6,0,2,1,1,0.28,0.52,0,104,104
1,1,7,0,2,1,1,0.26,0.6,6,273,279
1,1,8,0,2,1,1,0.26,0.6,14,498,512
1,1,9,0,2,1,1,0.3,0.52,30,231,261
1,1,10,0,2,1,2,0.32,0.57,34,110,144
1,1,11,0,2,1,1,0.4,0.37,14,125,139
1,1,12,0,2,1,1,0.4,0.43,13,181,194
1,1,13,0,2,1,1,0.46,0.36,27,171,198
1,1,14,0,2,1,1,0.5,0.29,18,142,160
1,1,15,0,2,1,1,0.54,0.26,27,150,177
1,1,16,0,2,1,1,0.54,0.26,30,277,307
1,1,17,0,2,1,1,0.54,0.26,41,518,559
1,1,18,0,2,1,1,0.54,0.24,16,486,502
1,1,19,0,2,1,1,0.5,0.29,22,306,328
1,1,20,0,2,1,1,0.4,0.58,15,223,238
1,1,21,0,2,1,1,0.46,0.33,3,162,165
1,1,22,0,2,1,1,0.44,0.35,11,118,129
1,1,23,0,2,1,1,0.44,0.38,2,61,63
1,2,0,0,3,1,1,0.44,0.38,0,31,31
1,2,1,0,3,1,1,0.44,0.41,0,4,4
1,2,2,0,3,1,1,0.44,0.44,1,6,7
1,2,3,0,3,1,1,0.44,0.44,0,3,3
1,2,4,0,3,1,1,0.4,0.5,0,1,1
1,2,5,0,3,1,1,0.4,0.5,0,18,18
1,2,6,0,3,1,3,0.4,0.54,0,67,67
1,2,7,0,3,1,3,0.38,0.62,7,201,208
1,2,8,0,3,1,3,0.36,0.73,15,505,520
1,2,9,0,3,1,2,0.36,0.71,9,267,276
1,2,10,0,3,1,1,0.4,0.62,9,124,133
1,2,11,0,3,1,1,0.4,0.58,27,116,143
1,2,12,0,3,1,1,0.44,0.54,26,153,179
1,2,13,0,3,1,1,0.46,0.47,12,174,186
1,2,14,0,3,1,1,0.62,0.33,33,159,192
1,2,15,0,3,1,1,0.6,0.35,25,169,194
1,2,16,0,3,1,1,0.6,0.4,22,261,283
1,2,17,0,3,1,1,0.58,0.43,31,508,539
1,2,18,0,3,1,1,0.56,0.46,12,514,526
1,2,19,0,3,1,1,0.54,0.52,20,315,335
1,2,20,0,3,1,1,0.52,0.52,10,254,264
1,2,21,0,3,1,1,0.52,0.52,16,217,233
1,2,22,0,3,1,1,0.5,0.55,7,133,140
1,2,23,0,3,1,1,0.46,0.63,22,75,97
1,2,0,0,4,1,1,0.46,0.59,7,24,31
1,2,1,0,4,1,2,0.46,0.55,3,14,17
1,2,2,0,4,1,2,0.42,0.67,2,7,9
1,2,3,0,4,1,2,0.42,0.67,0,2,2
1,2,4,0,4,1,3,0.4,0.82,0,1,1
1,2,5,0,4,1,3,0.4,0.82,0,19,19
1,2,6,0,4,1,3,0.36,0.9,1,73,74
1,2,7,0,4,1,3,0.36,0.93,4,201,205
1,2,8,0,4,1,3,0.4,0.87,9,436,445
1,2,9,0,4,1,3,0.38,0.87,15,213,228
1,2,10,0,4,1,3,0.42,0.77,6,72,78
1,2,11,0,4,1,3,0.4,0.82,6,99,105
1,2,12,0,4,1,1,0.42,0.82,8,140,148
1,2,13,0,4,1,2,0.42,0.77,13,124,137
1,2,14,0,4,1,1,0.4,0.76,12,129,141
1,2,15,0,4,1,1,0.46,0.67,24,150,174
1,2,16,0,4,1,1,0.46,0.55,18,211,229
1,2,17,0,4,1,1,0.42,0.54,13,437,450
1,2,18,0,4,1,1,0.4,0.43,17,393,410
1,2,19,0,4,1,1,0.38,0.43,16,311,327
1,2,20,0,4,1,1,0.36,0.46,9,204,213
1,2,21,0,4,1,1,0.34,0.46,4,144,148
1,2,22,0,4,1,1,0.32,0.49,3,106,109
1,2,23,0,4,1,1,0.32,0.49,0,61,61
1,2,0,0,5,1,1,0.32,0.53,1,37,38
1,2,1,0,5,1,1,0.3,0.56,3,19,22
1,2,2,0,5,1,1,0.3,0.52,0,6,6
1,2,3,0,5,1,1,0.28,0.56,0,4,4
1,2,4,0,5,1,1,0.26,0.6,0,2,2
1,2,5,0,5,1,1,0.26,0.6,0,17,17
1,2,6,0,5,1,1,0.24,0.65,0,88,88
1,2,7,0,5,1,1,0.24,0.65,10,216,226
1,2,8,0,5,1,1,0.24,0.65,12,429,441
1,2,9,0,5,1,1,0.24,0.65,18,252,270
1,2,10,0,5,1,1,0.28,0.56,15,114,129
1,2,11,0,5,1,1,0.32,0.53,15,149,164
1,2,12,0,5,1,1,0.34,0.46,25,191,216
1,2,13,0,5,1,1,0.36,0.46,25,173,198
1,2,14,0,5,1,1,0.36,0.46,22,148,170
1,2,15,0,5,1,1,0.38,0.4,48,168,216
1,2,16,0,5,1,1,0.4,0.37,36,275,311
1,2,17,0,5,1,1,0.4,0.37,30,458,488
1,2,18,0,5,1,1,0.38,0.4,17,368,385
1,2,19,0,5,1,1,0.34,0.49,11,256,267
1,2,20,0,5,1,1,0.34,0.49,8,155,163
1,2,21,0,5,1,1,0.34,0.49,8,126,134
1,2,22,0,5,1,1,0.34,0.49,3,116,119
1,2,23,0,5,1,1,0.26,0.7,3,74,77
1,2,0,0,6,0,1,0.26,0.7,10,76,86
1,2,1,0,6,0,1,0.26,0.7,0,43,43
1,2,2,0,6,0,1,0.24,0.7,6,38,44
1,2,3,0,6,0,1,0.24,0.75,1,17,18
1,2,4,0,6,0,1,0.24,0.81,1,5,6
1,2,5,0,6,0,1,0.24,0.81,1,3,4
1,2,6,0,6,0,1,0.22,0.87,1,4,5
1,2,7,0,6,0,2,0.24,0.87,1,27,28
1,2,8,0,6,0,1,0.24,0.87,4,86,90
1,2,9,0,6,0,1,0.24,0.81,16,141,157
1,2,10,0,6,0,1,0.24,0.87,31,193,224
1,2,11,0,6,0,1,0.3,0.7,46,224,270
1,2,12,0,6,0,2,0.3,0.7,40,260,300
1,2,13,0,6,0,2,0.3,0.7,58,244,302
1,2,14,0,6,0,2,0.32,0.66,47,229,276
1,2,15,0,6,0,2,0.32,0.66,61,244,305
1,2,16,0,6,0,2,0.34,0.61,20,123,143
1,2,17,0,6,0,3,0.3,0.7,13,54,67
1,2,18,0,6,0,3,0.28,0.75,6,58,64
1,2,19,0,6,0,3,0.26,0.87,5,75,80
1,2,20,0,6,0,3,0.24,0.93,4,73,77
1,2,21,0,6,0,3,0.24,0.93,4,74,78
1,2,22,0,6,0,2,0.24,0.87,4,91,95
1,2,23,0,6,0,2,0.24,0.87,4,66,70
1,2,0,0,0,0,2,0.24,0.87,3,58,61
1,2,1,0,0,0,2,0.24,0.93,5,46,51
1,2,2,0,0,0,2,0.24,0.93,4,59,63
1,2,3,0,0,0,3,0.24,0.87,4,13,17
1,2,4,0,0,0,2,0.24,0.87,0,9,9
1,2,5,0,0,0,3,0.26,0.81,0,4,4
1,2,6,0,0,0,2,0.26,0.7,0,4,4
1,2,7,0,0,0,2,0.24,0.75,0,16,16
1,2,8,0,0,0,2,0.24,0.75,4,58,62
1,2,9,0,0,0,2,0.24,0.7,9,83,92
